id,username,created_at,lng,lat,text
1517185407544348672,darbgs64,Thu Apr 21 16:56:03 +0000 2022,-82.44858550000001,28.13173,"As long as Dolly and Reba on the list all is well. All of the greats are on that list. Loretta Lynn, Patsy Cline. That’s country."
1517185407628169220,TheInfamousEel,Thu Apr 21 16:56:03 +0000 2022,-122.630908,45.536402,@SierraAisling Sad sack shit like Nick Cave and The National. Emotionally and catharsis-wise the opposite of how metal makes me feel
1517185406240010240,MarioMarzz,Thu Apr 21 16:56:03 +0000 2022,-70.9075225,42.515052,APR Thurs Mario Marz HEX Salem Readings In-Store &amp; phone readings 11-7pm #MariomarzcabotHP #witch #HexSalem… https://t.co/OaJkY3jxvO
1517185408366432256,gonorm1330,Thu Apr 21 16:56:03 +0000 2022,-79.42086499999999,38.003375500000004,@avgplaya @rocketbotpro @cctip_com Cool 😎
1517185408576081923,BroganLL,Thu Apr 21 16:56:04 +0000 2022,-81.5167515,41.0808775,@Traumatyzed_ @tjuicyy_ @chippybtw @IneffableTSloth @ChesneyEA Bro how subway in D?!? You pick your own ingredients
1517185408672669698,mrlich,Thu Apr 21 16:56:04 +0000 2022,-84.612392,34.0110765,@natural20shirts I’m with you. It’s the simple little things that just make ALL the difference.
1517185408999858176,Pakoyrie1,Thu Apr 21 16:56:04 +0000 2022,-100.0768885,31.1688935,"New Beginnings, New Opportunities and New Peace ! That’s the focus for 2022 💫"
1517185409058586632,dejithe_x,Thu Apr 21 16:56:04 +0000 2022,-74.4411045,40.488195000000005,@Dafiidiii Some are actually good
1517185409159245827,CoachKhalilS,Thu Apr 21 16:56:04 +0000 2022,-79.42086499999999,38.003375500000004,"Congratulations @doryhines on getting the Head Job! If y’all don’t know him, get to know him. Phenomenal person and… https://t.co/eMeWbMPrWT"
1517185410945863688,ihavenobiasBES2,Thu Apr 21 16:56:04 +0000 2022,-122.14403,37.414371,SM FAAAAAAAM
1517185411856146432,GmanMU09,Thu Apr 21 16:56:04 +0000 2022,-82.4398345,38.407664,"Its evident the trend of smart, self help books, is by photo posting only.Evidenced by the same people making the… https://t.co/4JQVppAk98"
1517185412007178241,GillieHicks,Thu Apr 21 16:56:04 +0000 2022,-93.04028149999999,44.8838495,You want the crown but down know what it takes
1517185413953339396,Arich1028,Thu Apr 21 16:56:05 +0000 2022,-74.066663,40.7180015,https://t.co/TvGQDknx60mood
1517185414267752456,RoaneSymon,Thu Apr 21 16:56:05 +0000 2022,-119.2289915,34.289689499999994,@RahsaanSalaam What a sexual creature JD is 😜 😛 🤪 😝 🤑 😜
1517185415886819329,TomOestreich,Thu Apr 21 16:56:05 +0000 2022,-86.13244850000001,39.9632495,It’s been an exciting day in @myccs honoring and recognizing our Elementary Teachers of the Year and Support Staff… https://t.co/lXcw7X94n9
1517185416306253826,UranusComics,Thu Apr 21 16:56:05 +0000 2022,-73.9487755,40.655138,Cropping some old photos from 2004 #tbt https://t.co/jG4JQvRlOB
1517185416654430211,HelicoptersofDC,Thu Apr 21 16:56:05 +0000 2022,-77.0900964,38.83851989,.@LucyAppa spotted an H60 and has 2616 points 🥇 #CopterSpotter Probable operators: Army/National Guard/FBI/Possibly… https://t.co/nNtvMcIC9j
1517185418235629570,Mark215Oliveras,Thu Apr 21 16:56:06 +0000 2022,-82.114383,41.3608395,@FrankieJGrande @Nickelodeon Ready to watch you Tear Some Shit Up like Terry Labonte tonight as Frankini!
1517185418818572291,TravelTacoma,Thu Apr 21 16:56:06 +0000 2022,-122.427259,47.236654,This week we are celebrating this iconic piece of Tacoma. A dome of our own! 39 years of events and celebrations ha… https://t.co/7HJdlRii7b
1517185420169252865,mercmaniac64,Thu Apr 21 16:56:06 +0000 2022,-81.9215795,41.4445855,"@RossJeffery_ @tjoneswriter @CemeteryGatesM Ross, he has such sights to show you…"
1517185420198498317,tmj_ky_sales,Thu Apr 21 16:56:06 +0000 2022,-85.7584557,38.2526647,"See our latest Louisville, KY #Sales job opportunity and click the link in our bio to apply: Inside Sales Represent… https://t.co/1L3U7nIfrU"
1517185420232052745,HCSG,Thu Apr 21 16:56:06 +0000 2022,-80.8431267,35.2270869,"Join the Hoist &amp; Crane Service Group team! See our latest job opening here: https://t.co/3dBXmihPuM #apprentice #Charlotte, NC"
1517185420462739465,ID_physician,Thu Apr 21 16:56:06 +0000 2022,-112.0339645,43.4916514,HCA Healthcare is looking for teammates like you. See our latest Physician / Surgeon.Hematology / Oncology.General… https://t.co/4qQ92hEgZX
1517185420404019204,quis__custodiet,Thu Apr 21 16:56:06 +0000 2022,-118.26457,34.05579,1655ZN472LA LAPD AIR SUPPORT DIVISIONN34.0558 W118.2646Altitude: 900ftCourse: 72ºGroundspeed: 80kts https://t.co/qZu8IP3xwM
1517185421012193281,MarlishGambino,Thu Apr 21 16:56:06 +0000 2022,-119.30660750000001,37.2691755,"@BeetCornFarm @ThisIs1984_ @ThommyB8 @Cernovich @elonmusk Haha so something he announced yesterday,  4 days after m… https://t.co/vXcP7e9Fw8"
1517185421523898377,tmj_phx_transp,Thu Apr 21 16:56:07 +0000 2022,-112.3496021,33.4355977,"If you're looking for work in #Avondale, AZ, check out this #Transportation job via the link in our bio: Parts Deli… https://t.co/GWhEMqx448"
1517185421662310405,tmj_njs_retail,Thu Apr 21 16:56:07 +0000 2022,-74.922302,39.784496,"Can you recommend anyone for this #Retail job in #Berlin, NJ? Click the link in our bio to see it and more. SALES A… https://t.co/IUdNZlLAtJ"
1517185420727099393,singerwriterEFA,Thu Apr 21 16:56:06 +0000 2022,-88.245392,40.116932,Love being back at @ebertfest again!  #ebertfest2022 https://t.co/oZNP2JqzxF
1517185421276434440,dave_schilling,Thu Apr 21 16:56:07 +0000 2022,-118.4119065,34.0207895,Mario’s plumbing business got hit hard by supply chain issues and he hasn’t been working much. https://t.co/Q1IhwtLDuP
1517185423268728843,is250julian,Thu Apr 21 16:56:07 +0000 2022,-121.8737305,37.331159,FRANKLIN SAINT
1517185423356874753,hanifsahib,Thu Apr 21 16:56:07 +0000 2022,-73.829384,40.912499,@CMShehbaz  Ghus patio  get off.@ImranKhanPTI#امپورٹڈ_حکومت_نامنظور
1517185424342536192,wurfbaumamy1,Thu Apr 21 16:56:07 +0000 2022,-73.900329,41.7919415,@hakahaka @ejustin46 @morgfair @SamRamani2 That’s unfortunately the case in many situations. People were afraid aft… https://t.co/OFBDA5A0EJ
1517185424262848513,texanpatriot1,Thu Apr 21 16:56:07 +0000 2022,-97.4636445,35.327467999999996,....alright $MAHAWho is the mystery buyer 🤣@CryptoMedic4 https://t.co/7QzbnksBnm
1517185424736890880,CampbellSports,Thu Apr 21 16:56:07 +0000 2022,-85.40414150000001,38.7662295,How his career didn't end after that debacle is one of life's mysteries.
1517185425290547200,RickAndrew16,Thu Apr 21 16:56:07 +0000 2022,-83.7289515,42.47749,@maddyskorupski5 @MSU_WBasketball @SuzyMerchant WOW!!!!!!!!!!!!🐐🏀🐐Congrats!
1517185426192465920,HSOWBRolo,Thu Apr 21 16:56:08 +0000 2022,-83.0269885,42.492846,@olgatokariuk @olya_rudenko @expatua I have PayPal. I will donate as soon as I get back in my office!
1517185427521867776,Feinomadeit,Thu Apr 21 16:56:08 +0000 2022,-76.66458092,39.30476775,Just posted a photo @ Ghetto Streets Of Baltimore https://t.co/oRpwgDpTax
1517185429686132737,MaxJSEsq,Thu Apr 21 16:56:09 +0000 2022,-83.804475,27.698681999999998,Our legal writing icon https://t.co/fBwZ2ziX6n
1517185429983961094,treykellybell,Thu Apr 21 16:56:09 +0000 2022,-76.62048200000001,39.284712999999996,Or. just say no… I’m in a relationship… I don’t have no minutes right now… say “give me yours instead” and never ca… https://t.co/PTS1eAGAjD
1517185431120465924,OC_Investigator,Thu Apr 21 16:56:09 +0000 2022,-117.7300055,33.560742000000005,@UCPD_Cal At Cesar Chavez building
1517185432282357760,MoonlightCiara,Thu Apr 21 16:56:09 +0000 2022,-73.8311875,40.6708795,@sbedaux Love this collection… so happy I own one!
1517185431514882049,CoastHusky,Thu Apr 21 16:56:09 +0000 2022,-77.0143985,38.898602999999994,"@RobicanAmican Aww, Thank you. ❤️"
1517185433368682497,iam_Beasty,Thu Apr 21 16:56:09 +0000 2022,-81.65553,30.324331,Today will be great 🥰
1517185433297371139,M4G3RK,Thu Apr 21 16:56:09 +0000 2022,-100.0768885,31.1688935,SeinfeldSimpsons(seasons 3-9)The WireBreaking BadMindhunterHappy EndingsDeadwoodThe SopranosGilmore GirlsM… https://t.co/Q4SuPy5SNS
1517185435495239682,IanLogan3,Thu Apr 21 16:56:10 +0000 2022,-79.3288235,43.0373535,@AubriePesky What could go wrong? It's a can't lose proposition.
1517185436296237065,Natesbarbersho1,Thu Apr 21 16:56:10 +0000 2022,-122.4359785,37.7706565,LOVE THIS
1517185436539658241,Jim_n_Texas,Thu Apr 21 16:56:10 +0000 2022,-95.44648649999999,29.838495,@GOP Explain how you’re arriving at that??? 😬🤔
1517185436959006722,jessunee,Thu Apr 21 16:56:10 +0000 2022,-74.066663,40.7180015,i was going crazy when she performed this— everyone was.
1517185437797961729,JordanSnugs,Thu Apr 21 16:56:10 +0000 2022,-100.0768885,31.1688935,@iizz_savage Absolutely beautiful 🤩💕
1517185439261675524,JiggyRiz,Thu Apr 21 16:56:11 +0000 2022,-74.15394699999999,40.572376000000006,Really Have to Cancel My Trip To Costa Rica.
1517185439467192321,DSRawxXx,Thu Apr 21 16:56:11 +0000 2022,-95.44648649999999,29.838495,@miss_pame22 Hey are u open to a shoot 📸 do u have an email we can discuss or can we DM here ?  @miss_pame22
1517185439811063821,pietowntv,Thu Apr 21 16:56:11 +0000 2022,-87.732013,41.8335845,🌳TONIGHT🌳 on #HouseHunters ~ A Chicagoan wants to move out of his ex's apartment building and into a home of his ow… https://t.co/hXzN4N2HWl
1517185441094582274,_VMichelle_,Thu Apr 21 16:56:11 +0000 2022,-89.92202900000001,35.1335205,"one thing about it, ima check my bank accounts daily to make sure ain’t nobody stealing from me😂"
1517185440822013952,IFLYSwimClub,Thu Apr 21 16:56:11 +0000 2022,-91.53706199999999,41.6473535,Congratulations to Holden Carter for being selected by @usaswimming to attend the Regional Diversity Select Camp! https://t.co/hl1LsZIk4g
1517185441635704835,TheFamily_bball,Thu Apr 21 16:56:11 +0000 2022,-81.3775,28.5421,"Small ⭕️ but you get the picture. We coming for more. All groups in Indy this weekend, 15u, 16u, and 17u. Open peri… https://t.co/Y9pCTrs6I9"
1517185441820295171,soldier3058,Thu Apr 21 16:56:11 +0000 2022,-73.8311875,40.6708795,"@JRSportBrief If you didn't know, Mike aint the one to be played with🤣🤣🤣 https://t.co/gHcxdycYlC"
1517185441480396813,aramisx,Thu Apr 21 16:56:11 +0000 2022,-117.76741,33.658649,I’ve missed my desk. Not back just yet but working on campus for some stuff and things this week. https://t.co/aww04inkNG
1517185442277380100,Ricka168,Thu Apr 21 16:56:12 +0000 2022,-82.67290299999999,27.7957195,@catwalkb9 followed..fb https://t.co/8SlQU2V4nL
1517185442805858306,ButYOUKnew_,Thu Apr 21 16:56:12 +0000 2022,-86.7779855,35.9952715,Got training all next week to get this certification with the state.. I’ll be a Certified Peer Recovery Specialist by wks end.
1517185443938422784,courtneybhilton,Thu Apr 21 16:56:12 +0000 2022,-71.112377,42.3781975,@petejvickers Left
1517185443414126593,MadHatterNvrSlp,Thu Apr 21 16:56:12 +0000 2022,-73.9487755,40.655138,"After seeing #TakeMeOut, I feel like I need to go hard at the gym. I had a good time though. https://t.co/jDSD46pQuR"
1517185445293019139,jjocce_,Thu Apr 21 16:56:12 +0000 2022,-112.4249755,33.4128725,Some girl flipped me off for “cutting her off” but the lane literally merges lmao y’all some goofies fr
1517185445049864192,brookerturner73,Thu Apr 21 16:56:12 +0000 2022,-87.893924,42.036141,@GiveAwayHost @Cryptoxlili Good luck everyone https://t.co/YqtDLvwbjR
1517185445288988679,tavoadan,Thu Apr 21 16:56:12 +0000 2022,-80.1223555,26.301198,Almost Friday https://t.co/hYe11HX69T
